ticker,fiscal_year,fiscal_quarter,end_date,stock_price
8922,2009,4,2010-03-31,73
8922,2010,1,2010-06-30,139.9
8922,2010,2,2010-09-30,56
8922,2010,3,2010-12-30,61.775895917966686
8922,2010,4,2011-03-31,23.5
8922,2011,1,2011-06-30,22.53
8922,2011,2,2011-09-30,13.9
8922,2011,3,2011-12-30,18.674772049097697
8922,2011,4,2012-03-30,20.72919551415901
8922,2012,1,2012-06-29,13.877517628803206
8922,2012,2,2012-09-28,7.304653987785539
8922,2012,3,2012-12-28,23.688295280482063
8922,2012,4,2013-03-29,74.35398430126708
8922,2013,1,2013-06-28,31.253594190546544
8922,2013,2,2013-09-30,153.5
8922,2013,3,2013-12-30,108
8922,2013,4,2014-03-31,96
8922,2014,1,2014-06-30,198
8922,2014,2,2014-09-30,147
8922,2014,3,2014-12-30,158
8922,2014,4,2015-03-31,168
8922,2015,1,2015-06-30,141
8922,2015,2,2015-09-30,108
8922,2015,3,2015-12-30,114
8922,2015,4,2016-03-31,118
8922,2016,1,2016-06-30,100
8922,2016,2,2016-09-30,119
8922,2016,3,2016-12-30,167
8922,2016,4,2017-03-31,140
8922,2017,1,2017-06-30,136
8922,2017,2,2017-09-29,124
8922,2017,3,2017-12-29,83.4177684795115
8922,2017,4,2018-03-30,123
8922,2018,1,2018-06-29,126
8922,2018,2,2018-09-28,125
8922,2018,3,2018-12-28,98
8922,2018,4,2019-03-29,109
8922,2019,1,2019-06-28,91
8922,2019,2,2019-09-30,86
8922,2019,3,2019-12-30,87
8922,2019,4,2020-03-31,85
8922,2020,1,2020-06-30,106
8922,2020,2,2020-09-30,111
8922,2020,3,2020-12-30,107
8922,2020,4,2021-03-31,117
8922,2021,1,2021-06-30,112
8922,2021,2,2021-09-30,104
8922,2021,3,2021-12-30,163
8923,2005,1,2006-02-28,1430
8923,2005,2,2006-05-31,1060
8923,2005,3,2006-08-31,1060
8923,2005,4,2006-11-30,1330
8923,2006,1,2007-02-28,1400
8923,2006,2,2007-05-31,1130
8923,2006,3,2007-08-31,740
8923,2006,4,2007-11-30,702
8923,2007,1,2008-02-29,730
8923,2007,2,2008-05-30,613
8923,2007,3,2008-08-29,280.4
8923,2007,4,2008-11-28,157.8
8923,2008,1,2009-02-27,100
8923,2008,2,2009-05-29,251.3
8923,2008,3,2009-08-31,336
8923,2008,4,2009-11-30,214
8923,2009,1,2010-02-26,222
8923,2009,2,2010-05-31,381
8923,2009,3,2010-08-31,272.5
8923,2009,4,2010-11-30,324.5
8923,2010,1,2011-02-28,395.5
8923,2010,2,2011-05-31,252.9
8923,2010,3,2011-08-31,234.8
8923,2010,4,2011-11-30,187
8923,2011,1,2012-02-29,277.8
8923,2011,2,2012-05-31,265.9
8923,2011,3,2012-08-31,270
8923,2011,4,2012-11-30,358.5
8923,2012,1,2013-02-28,812
8923,2012,2,2013-05-31,824
8923,2012,3,2013-08-30,625.4064286306022
8923,2012,4,2013-11-29,777
8923,2013,1,2014-02-28,642
8923,2013,2,2014-05-30,712
8923,2013,3,2014-08-29,656
8923,2013,4,2014-11-28,720
8923,2014,1,2015-02-27,755
8923,2014,2,2015-05-29,873
8923,2014,3,2015-08-31,780
8923,2014,4,2015-11-30,757
8923,2015,1,2016-02-29,667
8923,2015,2,2016-05-31,810
8923,2015,3,2016-08-31,728
8923,2015,4,2016-11-30,831
8923,2016,1,2017-02-28,765
8923,2016,2,2017-05-31,807
8923,2016,3,2017-08-31,908
8923,2016,4,2017-11-30,1095
8923,2017,1,2018-02-28,1333
8923,2017,2,2018-05-31,1371
8923,2017,3,2018-08-31,1070
8923,2017,4,2018-11-30,1029
8923,2018,1,2019-02-28,1020
8923,2018,2,2019-05-31,890
8923,2018,3,2019-08-30,1194.786375993604
8923,2018,4,2019-11-29,1329.937135420459
8923,2019,1,2020-02-28,1161.024072630161
8923,2019,2,2020-05-29,1077.6159583277129
8923,2019,3,2020-08-31,930
8923,2019,4,2020-11-30,1163
8923,2020,1,2021-02-26,1001.987367623696
8923,2020,2,2021-05-31,1040
8923,2020,3,2021-08-31,1164
8923,2020,4,2021-11-30,963
8923,2021,1,2022-02-28,1087
8923,2021,2,2022-05-31,1127
8923,2021,3,2022-08-31,1394
8923,2021,4,2022-11-30,1402
8923,2022,1,2023-02-28,1474
8933,2008,1,2008-06-30,1390
8933,2008,2,2008-09-30,1258
8933,2008,3,2008-12-30,950
8933,2008,4,2009-03-31,788
8933,2009,1,2009-06-30,935
8933,2009,2,2009-09-30,824
8933,2009,3,2009-12-30,616
8933,2009,4,2010-03-31,790
8933,2010,1,2010-06-30,711
8933,2010,2,2010-09-30,702
8933,2010,3,2010-12-30,800
8933,2010,4,2011-03-31,697
8933,2011,1,2011-06-30,688
8933,2011,2,2011-09-30,567
8933,2011,3,2011-12-30,525
8933,2011,4,2012-03-30,674
8933,2012,1,2012-06-29,640
8933,2012,2,2012-09-28,634
8933,2012,3,2012-12-28,832
8933,2012,4,2013-03-29,1113
8933,2013,1,2013-06-28,1218
8933,2013,2,2013-09-30,1287
8933,2013,3,2013-12-30,120900
8933,2013,4,2014-03-31,972
8933,2014,1,2014-06-30,1140
8933,2014,2,2014-09-30,1154
8933,2014,3,2014-12-30,1223
8933,2014,4,2015-03-31,1202
8933,2015,1,2015-06-30,1218
8933,2015,2,2015-09-30,1097
8933,2015,3,2015-12-30,1170.0002737300106
8933,2015,4,2016-03-31,1101
8933,2016,1,2016-06-30,1092
8933,2016,2,2016-09-30,973
8933,2016,3,2016-12-30,1029
8933,2016,4,2017-03-31,966
8933,2017,1,2017-06-30,1084
8933,2017,2,2017-09-29,1120
8933,2017,3,2017-12-29,1304
8933,2017,4,2018-03-30,1300
8933,2018,1,2018-06-29,1190
8933,2018,2,2018-09-28,1302.0001740642351
8934,2005,1,2005-06-30,1216.6666666666667
8934,2005,2,2005-09-30,1426.6666666666667
8934,2005,3,2005-12-30,2544.4473320545344
8934,2005,4,2006-03-31,3260
8934,2006,1,2006-06-30,2360
8934,2006,2,2006-09-29,2195.5029993086646
8934,2006,3,2006-12-29,2979.460312765052
8934,2006,4,2007-03-30,3010
8934,2007,1,2007-06-29,2500
8934,2007,2,2007-09-28,1978.8531953724791
8934,2007,3,2007-12-28,1730
8934,2007,4,2008-03-31,290.5
8934,2008,1,2008-06-30,690
8934,2008,2,2008-09-30,435
8934,2008,3,2008-12-30,303.5
8934,2008,4,2009-03-31,192.1
8934,2009,1,2009-06-30,287.9
8934,2009,2,2009-09-30,246
8934,2009,3,2009-12-30,129.38740763671112
8934,2009,4,2010-03-31,120.3
8934,2010,1,2010-06-30,109.6
8934,2010,2,2010-09-30,103.4
8934,2010,3,2010-12-30,115.6
8934,2010,4,2011-03-31,88.9
8934,2011,1,2011-06-30,72.5
8934,2011,2,2011-09-30,79.4
8934,2011,3,2011-12-30,84
8934,2011,4,2012-03-30,175
8934,2012,1,2012-06-29,170.5
8934,2012,2,2012-09-28,174.17186957516384
8934,2012,3,2012-12-28,435
8934,2012,4,2013-03-29,1067.1598741682358
8934,2013,1,2013-06-28,829
8934,2013,2,2013-09-30,1263
8934,2013,3,2013-12-30,1675.003917633796
8934,2013,4,2014-03-31,1424
8934,2014,1,2014-06-30,1218
8934,2014,2,2014-09-30,1254
8934,2014,3,2014-12-30,1117
8934,2014,4,2015-03-31,1106
8934,2015,1,2015-06-30,992
8934,2015,2,2015-09-30,901
8934,2015,3,2015-12-30,893
8934,2015,4,2016-03-31,1136
8934,2016,1,2016-06-30,1039
8934,2016,2,2016-09-30,1015
8934,2016,3,2016-12-30,1030
8934,2016,4,2017-03-31,970
8934,2017,1,2017-06-30,1128
8934,2017,2,2017-09-29,1215
8934,2017,3,2017-12-29,1141.6196927309993
8934,2017,4,2018-03-30,1154.5880512965632
8934,2018,1,2018-06-29,1311
8934,2018,2,2018-09-28,1300
8934,2018,3,2018-12-28,1064
8934,2018,4,2019-03-29,1184.000024312686
8934,2019,1,2019-06-28,1017
8934,2019,2,2019-09-30,1289
8934,2019,3,2019-12-30,1309
8934,2019,4,2020-03-31,820
8934,2020,1,2020-06-30,854
8934,2020,2,2020-09-30,879
8934,2020,3,2020-12-30,892
8934,2020,4,2021-03-31,967
8934,2021,1,2021-06-30,1046
8934,2021,2,2021-09-30,1120
8934,2021,3,2021-12-30,1003
8934,2021,4,2022-03-31,1050
8934,2022,1,2022-06-30,1118
8934,2022,2,2022-09-30,1120
8934,2022,3,2022-12-30,1101.007704025793
8934,2022,4,2023-03-31,1281
8935,2005,1,2005-06-30,655
8935,2005,2,2005-09-30,772
8935,2005,3,2005-12-30,895
8935,2005,4,2006-03-31,895
8935,2006,1,2006-06-30,690
8935,2006,2,2006-09-29,605.4640428989056
8935,2006,3,2006-12-29,556
8935,2006,4,2007-03-30,517.7016889904345
8935,2007,1,2007-06-29,558
8935,2007,2,2007-09-28,430.5
8935,2007,3,2007-12-28,375
8935,2007,4,2008-03-31,279.5
8935,2008,1,2008-06-30,250
8935,2008,2,2008-09-30,150
8935,2008,3,2008-12-30,130
8935,2008,4,2009-03-31,118.5
8935,2009,1,2009-06-30,190
8935,2009,2,2009-09-30,187.5
8935,2009,3,2009-12-30,162.5
8935,2009,4,2010-03-31,165.5
8935,2010,1,2010-06-30,172
8935,2010,2,2010-09-30,157.5
8935,2010,3,2010-12-30,203
8935,2010,4,2011-03-31,173.5
8935,2011,1,2011-06-30,155.5
8935,2011,2,2011-09-30,151
8935,2011,3,2011-12-30,196.5
8935,2011,4,2012-03-30,281.5
8935,2012,1,2012-06-29,204.5
8935,2012,2,2012-09-28,199.5
8935,2012,3,2012-12-28,261.5
8935,2012,4,2013-03-29,475
8935,2013,1,2013-06-28,490.5
8935,2013,2,2013-09-30,633
8935,2013,3,2013-12-30,502.3229965672656
8935,2013,4,2014-03-31,563
8935,2014,1,2014-06-30,485
8935,2014,2,2014-09-30,471
8935,2014,3,2014-12-30,548
8935,2014,4,2015-03-31,528
8935,2015,1,2015-06-30,632
8935,2015,2,2015-09-30,557
8935,2015,3,2015-12-30,541
8935,2015,4,2016-03-31,513
8935,2016,1,2016-06-30,502
8935,2016,2,2016-09-30,527
8935,2016,3,2016-12-30,743.5377419609783
8935,2016,4,2017-03-31,965
8935,2017,1,2017-06-30,843
8935,2017,2,2017-09-29,988.8610286207747
8935,2017,3,2017-12-29,996.7629859047219
8935,2017,4,2018-03-30,860
8935,2018,1,2018-06-29,1024
8935,2018,2,2018-09-28,901
8935,2018,3,2018-12-28,891
8935,2018,4,2019-03-29,853
8935,2019,1,2019-06-28,1040
8935,2019,2,2019-09-30,1041
8935,2019,3,2019-12-30,1147
8935,2019,4,2020-03-31,818
8935,2020,1,2020-06-30,858
8935,2020,2,2020-09-30,895
8935,2020,3,2020-12-30,986
8935,2020,4,2021-03-31,1122
8935,2021,1,2021-06-30,1011
8935,2021,2,2021-09-30,1044
8935,2021,3,2021-12-30,1008
8935,2021,4,2022-03-31,989
8935,2022,1,2022-06-30,1070
8935,2022,2,2022-09-30,1008
8935,2022,3,2022-12-30,962
8935,2022,4,2023-03-31,988
9001,2005,1,2005-06-30,2010.0000023445489
9001,2005,2,2005-09-30,2265.0000026422886
9001,2005,3,2005-12-30,3090.0000036047113
9001,2005,4,2006-03-31,3095.0000144468404
9001,2006,1,2006-06-30,2730.0000127430935
9001,2006,2,2006-09-29,2980.5835849488085
9001,2006,3,2006-12-29,2875
9001,2006,4,2007-03-30,2830.8589384257593
9001,2007,1,2007-06-29,2785.0000065031572
9001,2007,2,2007-09-28,2700.593454086373
9001,2007,3,2007-12-28,2610.0000060958605
9001,2007,4,2008-03-31,2660.000003106741
9001,2008,1,2008-06-30,2515
9001,2008,2,2008-09-30,2555.000002984396
9001,2008,3,2008-12-30,2675.252351039548
9001,2008,4,2009-03-31,2495
9001,2009,1,2009-06-30,2835.0000066518573
9001,2009,2,2009-09-30,2740.000012859708
9001,2009,3,2009-12-30,2425.1480059095843
9001,2009,4,2010-03-31,2595.000009135495
9001,2010,1,2010-06-30,2395.0000112419557
9001,2010,2,2010-09-30,2405
9001,2010,3,2010-12-30,2280.2299665228725
9001,2010,4,2011-03-31,1700
9001,2011,1,2011-06-30,1690.0000063248465
9001,2011,2,2011-09-30,1830.0000051366023
9001,2011,3,2011-12-30,1965.0149619140484
9001,2011,4,2012-03-30,2195.0022447193214
9001,2012,1,2012-06-29,2095.0102144403295
9001,2012,2,2012-09-28,2100.293068372715
9001,2012,3,2012-12-28,2285.110567283213
9001,2012,4,2013-03-29,2685.0827925027434
9001,2013,1,2013-06-28,2555.0311897200945
9001,2013,2,2013-09-30,2590
9001,2013,3,2013-12-30,2550.7038964597546
9001,2013,4,2014-03-31,2495.0000070082847
9001,2014,1,2014-06-30,2650.000007443852
9001,2014,2,2014-09-30,2760.0000103379743
9001,2014,3,2014-12-30,2590.199663967464
9001,2014,4,2015-03-31,2850
9001,2015,1,2015-06-30,2630
9001,2015,2,2015-09-30,2565.0000048050106
9001,2015,3,2015-12-30,2989.7005694467666
9001,2015,4,2016-03-31,2805
9001,2016,1,2016-06-30,2805.0000052405944
9001,2016,2,2016-09-30,2565
9001,2016,3,2016-12-30,2900.13946942502
9001,2016,4,2017-03-31,2820
9001,2017,1,2017-06-30,3065
9001,2017,2,2017-09-29,3090.049726749409
9001,2017,3,2017-12-29,3664.053183363429
9001,2017,4,2018-03-30,3226.1497780038144
9001,2018,1,2018-06-29,3390.007348951144
9001,2018,2,2018-09-28,3360.0163173237815
9001,2018,3,2018-12-28,2963.0097472067446
9001,2018,4,2019-03-29,3195.101402146833
9001,2019,1,2019-06-28,3140.0253416589276
9001,2019,2,2019-09-30,3500
9001,2019,3,2019-12-30,3983.871528630173
9001,2019,4,2020-03-31,3770
9001,2020,1,2020-06-30,3565
9001,2020,2,2020-09-30,3245
9001,2020,3,2020-12-30,3075.01378148268
9001,2020,4,2021-03-31,2976
9001,2021,1,2021-06-30,2872
9001,2021,2,2021-09-30,3015
9001,2021,3,2021-12-30,2622.009489041655
9001,2021,4,2022-03-31,2979
9001,2022,1,2022-06-30,3095
9001,2022,2,2022-09-30,3410
9001,2022,3,2022-12-30,3080.0097138237747
9001,2022,4,2023-03-31,3170
9003,2005,1,2005-06-30,1730.0000082889308
9003,2005,2,2005-09-30,1750.000016771135
9003,2005,3,2005-12-30,2020.0000193586816
9003,2005,4,2006-03-31,2010.0000047136455
9003,2006,1,2006-06-30,1940.0000045494885
9003,2006,2,2006-09-29,2035.1951139905673
9003,2006,3,2006-12-29,1990.0000093343817
9003,2006,4,2007-03-30,2035.2365019533056
9003,2007,1,2007-06-29,2030.0000142846711
9003,2007,2,2007-09-28,2020.2476577363545
9003,2007,3,2007-12-28,1950.0000091489405
9003,2007,4,2008-03-31,2025.000014252845
9003,2008,1,2008-06-30,1960.0000183943257
9003,2008,2,2008-09-30,1995.000014044576
9003,2008,3,2008-12-30,2087.5170572735365
9003,2008,4,2009-03-31,1985.0000144773687
9003,2009,1,2009-06-30,1975.0000092493985
9003,2009,2,2009-09-30,1975.0000092476457
9003,2009,3,2009-12-30,1925.5824816523887
9003,2009,4,2010-03-31,1975.000018503346
9003,2010,1,2010-06-30,1965.000013807825
9003,2010,2,2010-09-30,1850
9003,2010,3,2010-12-30,1171.4501847281758
9003,2010,4,2011-03-31,1155.0000023563534
9003,2011,1,2011-06-30,1100.0000044882765
9003,2011,2,2011-09-30,1295.0000105678723
9003,2011,3,2011-12-30,1180.0081345022759
9003,2011,4,2012-03-30,1295.0112232548215
9003,2012,1,2012-06-29,1324.9997053497418
9003,2012,2,2012-09-28,1310.007066421442
9003,2012,3,2012-12-28,1505.0081060551602
9003,2012,4,2013-03-29,1725.0260538874943
9003,2013,1,2013-06-28,1790.017679422995
9003,2013,2,2013-09-30,1885.00000769271
9003,2013,3,2013-12-30,1800.0776927853092
9003,2013,4,2014-03-31,1890.0000077135758
9003,2014,1,2014-06-30,1950.0000119377462
9003,2014,2,2014-09-30,1985
9003,2014,3,2014-12-30,2490.0469519520107
9003,2014,4,2015-03-31,2785.000011367126
9003,2015,1,2015-06-30,3190.000019530456
9003,2015,2,2015-09-30,3265
9003,2015,3,2015-12-30,3530.058138803963
9003,2015,4,2016-03-31,3450.0000070411
9003,2016,1,2016-06-30,2870.000011714807
9003,2016,2,2016-09-30,2575.0000052554124
9003,2016,3,2016-12-30,2885.035482142339
9003,2016,4,2017-03-31,2585
9003,2017,1,2017-06-30,2785.000011368384
9003,2017,2,2017-09-29,2720.040510095362
9003,2017,3,2017-12-29,2961.0973639631557
9003,2017,4,2018-03-30,2828.014026590828
9003,2018,1,2018-06-29,3390.023837374954
9003,2018,2,2018-09-28,3800.0281942624074
9003,2018,3,2018-12-28,3270.024862801202
9003,2018,4,2019-03-29,3405.0235611154467
9003,2019,1,2019-06-28,2969.017089951829
9003,2019,2,2019-09-30,2823
9003,2019,3,2019-12-30,2965.019276245886
9003,2019,4,2020-03-31,2773
9003,2020,1,2020-06-30,2878
9003,2020,2,2020-09-30,2835
9003,2020,3,2020-12-30,2474.0057317657374
9003,2020,4,2021-03-31,2479
9003,2021,1,2021-06-30,2189
9003,2021,2,2021-09-30,2226
9003,2021,3,2021-12-30,2106.008640820365
9003,2021,4,2022-03-31,2291
9003,2022,1,2022-06-30,2347
9003,2022,2,2022-09-30,2397
9003,2022,3,2022-12-30,2224.0121214899873
9003,2022,4,2023-03-31,2268
9005,2005,1,2005-06-30,996.0000008737346
9005,2005,2,2005-09-30,1204
9005,2005,3,2005-12-30,1668
9005,2005,4,2006-03-31,1586.0000013399654
9005,2006,1,2006-06-30,1336.0000011287475
9005,2006,2,2006-09-29,1624.1018839892376
9005,2006,3,2006-12-29,1524.000001287664
9005,2006,4,2007-03-30,1784.4433609902028
9005,2007,1,2007-06-29,1648
9005,2007,2,2007-09-28,1500.2334124765264
9005,2007,3,2007-12-28,1470
9005,2007,4,2008-03-31,1016
9005,2008,1,2008-06-30,1102
9005,2008,2,2008-09-30,996.0000007909496
9005,2008,3,2008-12-30,897.4914312340088
9005,2008,4,2009-03-31,824
9005,2009,1,2009-06-30,974.0000007730654
9005,2009,2,2009-09-30,860.0000006857018
9005,2009,3,2009-12-30,743.4520095840801
9005,2009,4,2010-03-31,782.0000006263367
9005,2010,1,2010-06-30,724.0000005796787
9005,2010,2,2010-09-30,738
9005,2010,3,2010-12-30,743.6603375979978
9005,2010,4,2011-03-31,690
9005,2011,1,2011-06-30,668
9005,2011,2,2011-09-30,780
9005,2011,3,2011-12-30,757.5797421226848
9005,2011,4,2012-03-30,785.6821816849481
9005,2012,1,2012-06-29,749.7237016757899
9005,2012,2,2012-09-28,745.5026224314447
9005,2012,3,2012-12-28,971.5401320147874
9005,2012,4,2013-03-29,1417.5910438503597
9005,2013,1,2013-06-28,1297.8326216787639
9005,2013,2,2013-09-30,1400
9005,2013,3,2013-12-30,1361.5363669778515
9005,2013,4,2014-03-31,1262.0000010038034
9005,2014,1,2014-06-30,1436.00000114655
9005,2014,2,2014-09-30,1438.000001155901
9005,2014,3,2014-12-30,1496.82984367217
9005,2014,4,2015-03-31,1488.000001195234
9005,2015,1,2015-06-30,1640
9005,2015,2,2015-09-30,1750.0000014259595
9005,2015,3,2015-12-30,1920.1250493110579
9005,2015,4,2016-03-31,1886.0000015375506
9005,2016,1,2016-06-30,1794.0000014623224
9005,2016,2,2016-09-30,1536.0000012516325
9005,2016,3,2016-12-30,1729.3466194728014
9005,2016,4,2017-03-31,1576
9005,2017,1,2017-06-30,1714
9005,2017,2,2017-09-29,1593.2966804965927
9005,2017,3,2017-12-29,1797.4393906050886
9005,2017,4,2018-03-30,1657.601441647744
9005,2018,1,2018-06-29,1907.5860900020705
9005,2018,2,2018-09-28,2077.2912034252013
9005,2018,3,2018-12-28,1795.3119056661835
9005,2018,4,2019-03-29,1932.5221156874147
9005,2019,1,2019-06-28,1910.5443990124224
9005,2019,2,2019-09-30,2028
9005,2019,3,2019-12-30,2033.8821361269397
9005,2019,4,2020-03-31,1700
9005,2020,1,2020-06-30,1517
9005,2020,2,2020-09-30,1363
9005,2020,3,2020-12-30,1281.0015310223469
9005,2020,4,2021-03-31,1474
9005,2021,1,2021-06-30,1511
9005,2021,2,2021-09-30,1666
9005,2021,3,2021-12-30,1527.327062063303
9005,2021,4,2022-03-31,1592
9005,2022,1,2022-06-30,1598
9005,2022,2,2022-09-30,1647
9005,2022,3,2022-12-30,1662.5459570207129
9005,2022,4,2023-03-31,1762
9006,2005,1,2005-06-30,1356
9006,2005,2,2005-09-30,1426.0000027956282
9006,2005,3,2005-12-30,1860.0000036464717
9006,2005,4,2006-03-31,1930
9006,2006,1,2006-06-30,1620
9006,2006,2,2006-09-29,1713.1300450545539
9006,2006,3,2006-12-29,1640
9006,2006,4,2007-03-30,1774.3756779780967
9006,2007,1,2007-06-29,1628
9006,2007,2,2007-09-28,1508.3070026153562
9006,2007,3,2007-12-28,1374
9006,2007,4,2008-03-31,1356
9006,2008,1,2008-06-30,1316.0000025394531
9006,2008,2,2008-09-30,1380
9006,2008,3,2008-12-30,1553.8238440292275
9006,2008,4,2009-03-31,1424.000002581968
9006,2009,1,2009-06-30,1496
9006,2009,2,2009-09-30,1522
9006,2009,3,2009-12-30,1368.0761340768477
9006,2009,4,2010-03-31,1536
9006,2010,1,2010-06-30,1570.0000028472984
9006,2010,2,2010-09-30,1614.0000029272314
9006,2010,3,2010-12-30,1434.0398735811475
9006,2010,4,2011-03-31,1198
9006,2011,1,2011-06-30,1160
9006,2011,2,2011-09-30,1432
9006,2011,3,2011-12-30,1382.0086778895347
9006,2011,4,2012-03-30,1448.0151120006221
9006,2012,1,2012-06-29,1450.012142694153
9006,2012,2,2012-09-28,1472.2967497751906
9006,2012,3,2012-12-28,1532.0140132962044
9006,2012,4,2013-03-29,1970.0627957896972
9006,2013,1,2013-06-28,1704.0466048728074
9006,2013,2,2013-09-30,1856
9006,2013,3,2013-12-30,1734.0164474067246
9006,2013,4,2014-03-31,1740
9006,2014,1,2014-06-30,1820
9006,2014,2,2014-09-30,1832.0000033238875
9006,2014,3,2014-12-30,1790.0161768640814
9006,2014,4,2015-03-31,1922
9006,2015,1,2015-06-30,1848.0000033548813
9006,2015,2,2015-09-30,1900
9006,2015,3,2015-12-30,2006.0214065737089
9006,2015,4,2016-03-31,1980
9006,2016,1,2016-06-30,2058
9006,2016,2,2016-09-30,2104.0000038198464
9006,2016,3,2016-12-30,2710.0279314063296
9006,2016,4,2017-03-31,2444.000004437209
9006,2017,1,2017-06-30,2706
9006,2017,2,2017-09-29,2281.011686821488
9006,2017,3,2017-12-29,2165.0284116109806
9006,2017,4,2018-03-30,1850.0105871785543
9006,2018,1,2018-06-29,1816.002116770034
9006,2018,2,2018-09-28,2071.003684934341
9006,2018,3,2018-12-28,1797.002433946748
9006,2018,4,2019-03-29,1878.0036893331096
9006,2019,1,2019-06-28,1855.0014414946709
9006,2019,2,2019-09-30,2095
9006,2019,3,2019-12-30,2110.0049572874836
9006,2019,4,2020-03-31,1817
9006,2020,1,2020-06-30,1651
9006,2020,2,2020-09-30,1614
9006,2020,3,2020-12-30,1769.002911155743
9006,2020,4,2021-03-31,1671
9006,2021,1,2021-06-30,1358
9006,2021,2,2021-09-30,1399
9006,2021,3,2021-12-30,1150.0016501500902
9006,2021,4,2022-03-31,1254
9006,2022,1,2022-06-30,1487
9006,2022,2,2022-09-30,1466
9006,2022,3,2022-12-30,1391.003744276192
9006,2022,4,2023-03-31,1259
9007,2005,1,2005-06-30,1172
9007,2005,2,2005-09-30,1236.0000017139712
9007,2005,3,2005-12-30,1404.0000019469383
9007,2005,4,2006-03-31,1458.000002030927
9007,2006,1,2006-06-30,1476.000002056
9007,2006,2,2006-09-29,1502.18464200741
9007,2006,3,2006-12-29,1522
9007,2006,4,2007-03-30,1722.4122306771724
9007,2007,1,2007-06-29,1520.0000021180572
9007,2007,2,2007-09-28,1456.048125139223
9007,2007,3,2007-12-28,1422
9007,2007,4,2008-03-31,1476.0000020209502
9007,2008,1,2008-06-30,1380
9007,2008,2,2008-09-30,1560.0000021406743
9007,2008,3,2008-12-30,1570.2043861859947
9007,2008,4,2009-03-31,1528
9007,2009,1,2009-06-30,1652
9007,2009,2,2009-09-30,1620
9007,2009,3,2009-12-30,1426.2730544966655
9007,2009,4,2010-03-31,1556
9007,2010,1,2010-06-30,1526.0000021131225
9007,2010,2,2010-09-30,1544
9007,2010,3,2010-12-30,1512.2031082228862
9007,2010,4,2011-03-31,1402
9007,2011,1,2011-06-30,1276.0000017676546
9007,2011,2,2011-09-30,1476
9007,2011,3,2011-12-30,1488.0894788819978
9007,2011,4,2012-03-30,1564.0482740457937
9007,2012,1,2012-06-29,1584.105062277138
9007,2012,2,2012-09-28,1642.1231623261297
9007,2012,3,2012-12-28,1796.1342009103905
9007,2012,4,2013-03-29,2342.1761645331494
9007,2013,1,2013-06-28,1936.2011914221096
9007,2013,2,2013-09-30,1950
9007,2013,3,2013-12-30,1902.1651781396527
9007,2013,4,2014-03-31,1778
9007,2014,1,2014-06-30,1950.0000027035737
9007,2014,2,2014-09-30,2006
9007,2014,3,2014-12-30,2144.115275927887
9007,2014,4,2015-03-31,2450
9007,2015,1,2015-06-30,2286
9007,2015,2,2015-09-30,2148
9007,2015,3,2015-12-30,2618.1203943179576
9007,2015,4,2016-03-31,2450
9007,2016,1,2016-06-30,2392
9007,2016,2,2016-09-30,2240
9007,2016,3,2016-12-30,2313.041740255766
9007,2016,4,2017-03-31,2166
9007,2017,1,2017-06-30,2266
9007,2017,2,2017-09-29,2135.0216957528883
9007,2017,3,2017-12-29,2410.021608877939
9007,2017,4,2018-03-30,2153.018050363513
9007,2018,1,2018-06-29,2378.0083124946
9007,2018,2,2018-09-28,2689.3330984691434
9007,2018,3,2018-12-28,2417.0130351522025
9007,2018,4,2019-03-29,2683.0145442699168
9007,2019,1,2019-06-28,2637.0055115661407
9007,2019,2,2019-09-30,2588
9007,2019,3,2019-12-30,2530.667391291418
9007,2019,4,2020-03-31,2372
9007,2020,1,2020-06-30,2651
9007,2020,2,2020-09-30,2644
9007,2020,3,2020-12-30,3240.011133926622
9007,2020,4,2021-03-31,3025
9007,2021,1,2021-06-30,2806
9007,2021,2,2021-09-30,2593
9007,2021,3,2021-12-30,2136.005269658252
9007,2021,4,2022-03-31,2037
9007,2022,1,2022-06-30,1825
9007,2022,2,2022-09-30,1864
9007,2022,3,2022-12-30,1711.0019352232691
9007,2022,4,2023-03-31,1720
9008,2005,1,2005-06-30,2995
9008,2005,2,2005-09-30,3130.0000100899365
9008,2005,3,2005-12-30,3525.000011363267
9008,2005,4,2006-03-31,3885.0000125776355
9008,2006,1,2006-06-30,3705.000011994888
9008,2006,2,2006-09-29,3940.2789996144206
9008,2006,3,2006-12-29,3850.0000249304126
9008,2006,4,2007-03-30,4095.5523484568257
9008,2007,1,2007-06-29,4100.000006638213
9008,2007,2,2007-09-28,3580.335004924274
9008,2007,3,2007-12-28,3390
9008,2007,4,2008-03-31,2775.0000089871123
9008,2008,1,2008-06-30,2685.000013171482
9008,2008,2,2008-09-30,2820.0000138401533
9008,2008,3,2008-12-30,2690.0462874716227
9008,2008,4,2009-03-31,2800.000004580833
9008,2009,1,2009-06-30,2805.000018356485
9008,2009,2,2009-09-30,3065.0000050157005
9008,2009,3,2009-12-30,2800.0957038220627
9008,2009,4,2010-03-31,3155.0000051632956
9008,2010,1,2010-06-30,2875.000009410229
9008,2010,2,2010-09-30,2870.0000140910556
9008,2010,3,2010-12-30,2770.079621679141
9008,2010,4,2011-03-31,2485.0000040670693
9008,2011,1,2011-06-30,2215.0000072503663
9008,2011,2,2011-09-30,2780.0000045499282
9008,2011,3,2011-12-30,2715.0116465814976
